,0,1,2,3,4,5,6
452,NetSig,LUAD,InBio,6158,320.495,453,RPL28
453,NetSig,LUAD,InBio,2618,320.329,454,GART
454,NetSig,LUAD,InBio,6811,319.534,455,STX5
455,NetSig,LUAD,InBio,10523,319.239,456,CHERP
456,NetSig,LUAD,InBio,389,318.552,457,RHOC
457,NetSig,LUAD,InBio,3516,318.178,458,RBPJ
458,NetSig,LUAD,InBio,2071,317.701,459,ERCC3
459,NetSig,LUAD,InBio,5718,317.259,460,PSMD12
460,NetSig,LUAD,InBio,5481,315.172,461,PPID
461,NetSig,LUAD,InBio,8289,314.97,462,ARID1A
462,NetSig,LUAD,InBio,11331,314.757,463,PHB2
463,NetSig,LUAD,InBio,5160,314.61,464,PDHA1
464,NetSig,LUAD,InBio,2280,313.882,465,FKBP1A
465,NetSig,LUAD,InBio,26123,313.425,466,TCTN3
466,NetSig,LUAD,InBio,51585,313.298,467,PCF11
467,NetSig,LUAD,InBio,23195,312.946,468,MDN1
468,NetSig,LUAD,InBio,9716,312.83,469,AQR
469,NetSig,LUAD,InBio,51382,312.781,470,ATP6V1D
470,NetSig,LUAD,InBio,4625,312.29,471,MYH7
471,NetSig,LUAD,InBio,3688,312.201,472,ITGB1
472,NetSig,LUAD,InBio,5479,312.145,473,PPIB
473,NetSig,LUAD,InBio,4928,311.59,474,NUP98
474,NetSig,LUAD,InBio,7517,311.299,475,XRCC3
475,NetSig,LUAD,InBio,128866,311.141,476,CHMP4B
476,NetSig,LUAD,InBio,25913,311.054,477,POT1
477,NetSig,LUAD,InBio,51068,310.735,478,NMD3
478,NetSig,LUAD,InBio,4853,310.216,479,NOTCH2
479,NetSig,LUAD,InBio,388,309.823,480,RHOB
480,NetSig,LUAD,InBio,4677,309.402,481,NARS
481,NetSig,LUAD,InBio,55902,309.311,482,ACSS2
482,NetSig,LUAD,InBio,9879,309.183,483,DDX46
483,NetSig,LUAD,InBio,916,309.037,484,CD3E
484,NetSig,LUAD,InBio,5161,307.728,485,PDHA2
485,NetSig,LUAD,InBio,5861,307.173,486,RAB1A
486,NetSig,LUAD,InBio,9410,306.755,487,SNRNP40
487,NetSig,LUAD,InBio,5531,306.582,488,PPP4C
488,NetSig,LUAD,InBio,64223,306.339,489,MLST8
489,NetSig,LUAD,InBio,4832,306.189,490,NME3
490,NetSig,LUAD,InBio,6648,306.102,491,SOD2
491,NetSig,LUAD,InBio,10286,305.758,492,BCAS2
492,NetSig,LUAD,InBio,2034,305.676,493,EPAS1
493,NetSig,LUAD,InBio,121441,305.371,494,NEDD1
494,NetSig,LUAD,InBio,9584,305.337,495,RBM39
495,NetSig,LUAD,InBio,10403,305.152,496,NDC80
496,NetSig,LUAD,InBio,3726,304.871,497,JUNB
497,NetSig,LUAD,InBio,22995,304.49,498,CEP152
498,NetSig,LUAD,InBio,11128,304.352,499,POLR3A
499,NetSig,LUAD,InBio,56342,304.216,500,PPAN
500,NetSig,LUAD,InBio,26953,304.112,501,RANBP6
501,NetSig,LUAD,InBio,29889,303.858,502,GNL2
502,NetSig,LUAD,InBio,4967,302.956,503,OGDH
503,NetSig,LUAD,InBio,6123,301.322,504,RPL3L
504,NetSig,LUAD,InBio,6182,301.2,505,MRPL12
505,NetSig,LUAD,InBio,56259,301.061,506,CTNNBL1
506,NetSig,LUAD,InBio,10471,300.967,507,PFDN6
507,NetSig,LUAD,InBio,5690,300.612,508,PSMB2
508,NetSig,LUAD,InBio,9219,299.907,509,MTA2
509,NetSig,LUAD,InBio,2648,298.281,510,KAT2A
510,NetSig,LUAD,InBio,113675,298.208,511,SDSL
511,NetSig,LUAD,InBio,10993,297.987,512,SDS
512,NetSig,LUAD,InBio,342538,297.707,513,NACA2
513,NetSig,LUAD,InBio,5886,297.15,514,RAD23A
514,NetSig,LUAD,InBio,199746,296.891,515,U2AF1L4
515,NetSig,LUAD,InBio,10421,296.755,516,CD2BP2
516,NetSig,LUAD,InBio,6206,296.459,517,RPS12
517,NetSig,LUAD,InBio,94239,296.363,518,H2AFV
518,NetSig,LUAD,InBio,7319,295.545,519,UBE2A
519,NetSig,LUAD,InBio,1478,295.509,520,CSTF2
520,NetSig,LUAD,InBio,1062,294.938,521,CENPE
521,NetSig,LUAD,InBio,10432,294.819,522,RBM14
522,NetSig,LUAD,InBio,51138,294.379,523,COPS4
523,NetSig,LUAD,InBio,51512,294.365,524,GTSE1
524,NetSig,LUAD,InBio,55696,294.213,525,RBM22
525,NetSig,LUAD,InBio,9070,293.99,526,ASH2L
526,NetSig,LUAD,InBio,8653,293.926,527,DDX3Y
527,NetSig,LUAD,InBio,2935,293.862,528,GSPT1
528,NetSig,LUAD,InBio,10285,293.657,529,SMNDC1
529,NetSig,LUAD,InBio,81608,293.614,530,FIP1L1
530,NetSig,LUAD,InBio,84532,293.603,531,ACSS1
531,NetSig,LUAD,InBio,84991,293.591,532,RBM17
532,NetSig,LUAD,InBio,699,292.999,533,BUB1
533,NetSig,LUAD,InBio,6240,292.882,534,RRM1
534,NetSig,LUAD,InBio,598,292.802,535,BCL2L1
535,NetSig,LUAD,InBio,9031,292.751,536,BAZ1B
536,NetSig,LUAD,InBio,6629,292.735,537,SNRPB2
537,NetSig,LUAD,InBio,138474,292.698,538,TAF1L
538,NetSig,LUAD,InBio,3646,292.133,539,EIF3E
539,NetSig,LUAD,InBio,2592,291.677,540,GALT
540,NetSig,LUAD,InBio,6934,291.613,541,TCF7L2
541,NetSig,LUAD,InBio,51667,291.439,542,NUB1
542,NetSig,LUAD,InBio,55366,291.33,543,LGR4
543,NetSig,LUAD,InBio,9440,291.276,544,MED17
544,NetSig,LUAD,InBio,1477,291.271,545,CSTF1
545,NetSig,LUAD,InBio,2011,291.259,546,MARK2
546,NetSig,LUAD,InBio,53981,290.856,547,CPSF2
547,NetSig,LUAD,InBio,8697,290.528,548,CDC23
548,NetSig,LUAD,InBio,79718,289.123,549,TBL1XR1
549,NetSig,LUAD,InBio,79154,288.772,550,DHRS11
550,NetSig,LUAD,InBio,11004,288.644,551,KIF2C
551,NetSig,LUAD,InBio,4001,288.025,552,LMNB1
552,NetSig,LUAD,InBio,54606,287.621,553,DDX56
553,NetSig,LUAD,InBio,6185,287.45,554,RPN2
554,NetSig,LUAD,InBio,11325,286.478,555,DDX42
555,NetSig,LUAD,InBio,55753,286.475,556,OGDHL
556,NetSig,LUAD,InBio,64318,286.125,557,NOC3L
557,NetSig,LUAD,InBio,10084,285.901,558,PQBP1
558,NetSig,LUAD,InBio,23279,285.778,559,NUP160
559,NetSig,LUAD,InBio,55703,285.581,560,POLR3B
560,NetSig,LUAD,InBio,23036,285.326,561,ZNF292
561,NetSig,LUAD,InBio,3735,285.29,562,KARS
562,NetSig,LUAD,InBio,1058,285.235,563,CENPA
563,NetSig,LUAD,InBio,8139,284.939,564,GAN
564,NetSig,LUAD,InBio,6830,284.923,565,SUPT6H
565,NetSig,LUAD,InBio,56257,284.912,566,MEPCE
566,NetSig,LUAD,InBio,23107,284.802,567,MRPS27
567,NetSig,LUAD,InBio,10181,284.633,568,RBM5
568,NetSig,LUAD,InBio,93649,284.153,569,MYOCD
569,NetSig,LUAD,InBio,79039,283.991,570,DDX54
570,NetSig,LUAD,InBio,65263,283.756,571,PYCRL
571,NetSig,LUAD,InBio,23708,283.753,572,GSPT2
572,NetSig,LUAD,InBio,55661,283.66,573,DDX27
573,NetSig,LUAD,InBio,51021,283.458,574,MRPS16
574,NetSig,LUAD,InBio,1408,283.13,575,CRY2
575,NetSig,LUAD,InBio,8449,282.491,576,DHX16
576,NetSig,LUAD,InBio,7342,282.162,577,UBP1
577,NetSig,LUAD,InBio,9474,281.35,578,ATG5
578,NetSig,LUAD,InBio,5232,281.166,579,PGK2
579,NetSig,LUAD,InBio,11321,280.271,580,GPN1
580,NetSig,LUAD,InBio,11258,280.125,581,DCTN3
581,NetSig,LUAD,InBio,1981,280.006,582,EIF4G1
582,NetSig,LUAD,InBio,56945,279.469,583,MRPS22
583,NetSig,LUAD,InBio,57016,278.828,584,AKR1B10
584,NetSig,LUAD,InBio,55968,278.518,585,NSFL1C
585,NetSig,LUAD,InBio,5682,278.423,586,PSMA1
586,NetSig,LUAD,InBio,4077,278.174,587,NBR1
587,NetSig,LUAD,InBio,116447,278.062,588,TOP1MT
588,NetSig,LUAD,InBio,56288,277.459,589,PARD3
589,NetSig,LUAD,InBio,51477,277.342,590,ISYNA1
590,NetSig,LUAD,InBio,22826,277.279,591,DNAJC8
591,NetSig,LUAD,InBio,6434,277.125,592,TRA2B
592,NetSig,LUAD,InBio,6921,277.022,593,TCEB1
593,NetSig,LUAD,InBio,902,276.374,594,CCNH
594,NetSig,LUAD,InBio,5565,276.131,595,PRKAB2
595,NetSig,LUAD,InBio,79959,276.087,596,CEP76
596,NetSig,LUAD,InBio,26330,274.567,597,GAPDHS
597,NetSig,LUAD,InBio,4621,273.878,598,MYH3
598,NetSig,LUAD,InBio,4867,273.804,599,NPHP1
599,NetSig,LUAD,InBio,8554,273.287,600,PIAS1
600,NetSig,LUAD,InBio,3621,273.05,601,ING1
601,NetSig,LUAD,InBio,4626,272.678,602,MYH8
602,NetSig,LUAD,InBio,3396,272.522,603,ICT1
603,NetSig,LUAD,InBio,2969,272.145,604,GTF2I
604,NetSig,LUAD,InBio,7023,272.081,605,TFAP4
605,NetSig,LUAD,InBio,51259,271.732,606,TMEM216
606,NetSig,LUAD,InBio,6386,271.53,607,SDCBP
607,NetSig,LUAD,InBio,1045,271.205,608,CDX2
608,NetSig,LUAD,InBio,8202,271.036,609,NCOA3
609,NetSig,LUAD,InBio,1993,270.919,610,ELAVL2
610,NetSig,LUAD,InBio,84844,270.891,611,PHF5A
611,NetSig,LUAD,InBio,5202,270.587,612,PFDN2
612,NetSig,LUAD,InBio,55288,270.552,613,RHOT1
613,NetSig,LUAD,InBio,4931,270.314,614,NVL
614,NetSig,LUAD,InBio,2074,270.284,615,ERCC6
615,NetSig,LUAD,InBio,143630,270.14,616,UBQLNL
616,NetSig,LUAD,InBio,51520,269.975,617,LARS
617,NetSig,LUAD,InBio,1195,269.824,618,CLK1
618,NetSig,LUAD,InBio,7111,269.464,619,TMOD1
619,NetSig,LUAD,InBio,55692,269.344,620,LUC7L
620,NetSig,LUAD,InBio,5880,268.941,621,RAC2
621,NetSig,LUAD,InBio,5048,268.862,622,PAFAH1B1
622,NetSig,LUAD,InBio,6167,268.664,623,RPL37
623,NetSig,LUAD,InBio,26524,268.061,624,LATS2
624,NetSig,LUAD,InBio,80335,268.013,625,WDR82
625,NetSig,LUAD,InBio,83443,268.005,626,SF3B5
626,NetSig,LUAD,InBio,2617,267.871,627,GARS
627,NetSig,LUAD,InBio,7414,267.815,628,VCL
628,NetSig,LUAD,InBio,2281,267.686,629,FKBP1B
629,NetSig,LUAD,InBio,23326,267.639,630,USP22
630,NetSig,LUAD,InBio,10426,267.429,631,TUBGCP3
631,NetSig,LUAD,InBio,11073,267.403,632,TOPBP1
632,NetSig,LUAD,InBio,51645,267.366,633,PPIL1
633,NetSig,LUAD,InBio,1958,267.291,634,EGR1
634,NetSig,LUAD,InBio,64425,267.126,635,POLR1E
635,NetSig,LUAD,InBio,26019,266.928,636,UPF2
636,NetSig,LUAD,InBio,3068,266.823,637,HDGF
637,NetSig,LUAD,InBio,51121,266.822,638,RPL26L1
638,NetSig,LUAD,InBio,4619,266.733,639,MYH1
639,NetSig,LUAD,InBio,25824,266.676,640,PRDX5
640,NetSig,LUAD,InBio,79577,266.52,641,CDC73
641,NetSig,LUAD,InBio,5373,266.029,642,PMM2
642,NetSig,LUAD,InBio,6470,265.034,643,SHMT1
643,NetSig,LUAD,InBio,9044,264.716,644,BTAF1
644,NetSig,LUAD,InBio,11193,264.648,645,WBP4
645,NetSig,LUAD,InBio,3122,264.108,646,HLA-DRA
646,NetSig,LUAD,InBio,5870,264.059,647,RAB6A
647,NetSig,LUAD,InBio,3113,263.761,648,HLA-DPA1
648,NetSig,LUAD,InBio,1650,263.664,649,DDOST
649,NetSig,LUAD,InBio,57787,263.257,650,MARK4
650,NetSig,LUAD,InBio,3936,263.105,651,LCP1
651,NetSig,LUAD,InBio,29842,262.956,652,TFCP2L1
652,NetSig,LUAD,InBio,6256,262.921,653,RXRA
653,NetSig,LUAD,InBio,9919,262.418,654,SEC16A
654,NetSig,LUAD,InBio,2643,262.31,655,GCH1
655,NetSig,LUAD,InBio,10048,261.879,656,RANBP9
656,NetSig,LUAD,InBio,55746,261.819,657,NUP133
657,NetSig,LUAD,InBio,6879,261.706,658,TAF7
658,NetSig,LUAD,InBio,6794,261.251,659,STK11
659,NetSig,LUAD,InBio,213,261.199,660,ALB
660,NetSig,LUAD,InBio,55723,261.021,661,ASF1B
661,NetSig,LUAD,InBio,54557,260.915,662,SGTB
662,NetSig,LUAD,InBio,6788,260.725,663,STK3
663,NetSig,LUAD,InBio,10465,260.546,664,PPIH
664,NetSig,LUAD,InBio,7486,260.261,665,WRN
665,NetSig,LUAD,InBio,4632,259.501,666,MYL1
666,NetSig,LUAD,InBio,5663,259.083,667,PSEN1
667,NetSig,LUAD,InBio,1044,257.948,668,CDX1
668,NetSig,LUAD,InBio,6477,257.779,669,SIAH1
669,NetSig,LUAD,InBio,5372,257.532,670,PMM1
670,NetSig,LUAD,InBio,11017,257.455,671,SNRNP27
671,NetSig,LUAD,InBio,348995,257.371,672,NUP43
672,NetSig,LUAD,InBio,38,257.288,673,ACAT1
673,NetSig,LUAD,InBio,84950,257.261,674,PRPF38A
674,NetSig,LUAD,InBio,8648,257.065,675,NCOA1
675,NetSig,LUAD,InBio,11064,256.954,676,CNTRL
676,NetSig,LUAD,InBio,54820,256.917,677,NDE1
677,NetSig,LUAD,InBio,5469,256.617,678,MED1
678,NetSig,LUAD,InBio,10121,256.566,679,ACTR1A
679,NetSig,LUAD,InBio,1046,255.895,680,CDX4
680,NetSig,LUAD,InBio,140735,255.709,681,DYNLL2
681,NetSig,LUAD,InBio,9063,255.602,682,PIAS2
682,NetSig,LUAD,InBio,4131,255.256,683,MAP1B
683,NetSig,LUAD,InBio,10623,255.22,684,POLR3C
684,NetSig,LUAD,InBio,23221,254.912,685,RHOBTB2
685,NetSig,LUAD,InBio,925,254.602,686,CD8A
686,NetSig,LUAD,InBio,11315,254.598,687,PARK7
687,NetSig,LUAD,InBio,8568,254.421,688,RRP1
688,NetSig,LUAD,InBio,10564,254.379,689,ARFGEF2
689,NetSig,LUAD,InBio,4780,253.874,690,NFE2L2
690,NetSig,LUAD,InBio,5693,253.642,691,PSMB5
691,NetSig,LUAD,InBio,56916,253.577,692,SMARCAD1
692,NetSig,LUAD,InBio,4772,253.46,693,NFATC1
693,NetSig,LUAD,InBio,54883,252.295,694,CWC25
694,NetSig,LUAD,InBio,8408,252.129,695,ULK1
695,NetSig,LUAD,InBio,125115,252.103,696,KRT40
696,NetSig,LUAD,InBio,51534,252.1,697,VTA1
697,NetSig,LUAD,InBio,10412,251.683,698,NSA2
698,NetSig,LUAD,InBio,829,251.254,699,CAPZA1
699,NetSig,LUAD,InBio,8735,251.176,700,MYH13
700,NetSig,LUAD,InBio,4666,251.068,701,NACA
701,NetSig,LUAD,InBio,204,251.035,702,AK2
702,NetSig,LUAD,InBio,51806,250.99,703,CALML5
703,NetSig,LUAD,InBio,6310,250.988,704,ATXN1
704,NetSig,LUAD,InBio,5394,250.958,705,EXOSC10
705,NetSig,LUAD,InBio,3614,250.575,706,IMPDH1
706,NetSig,LUAD,InBio,6884,250.563,707,TAF13
707,NetSig,LUAD,InBio,6161,250.321,708,RPL32
708,NetSig,LUAD,InBio,2966,250.314,709,GTF2H2
709,NetSig,LUAD,InBio,24144,250.267,710,TFIP11
710,NetSig,LUAD,InBio,51128,250.145,711,SAR1B
711,NetSig,LUAD,InBio,6720,250.035,712,SREBF1
712,NetSig,LUAD,InBio,9318,249.907,713,COPS2
713,NetSig,LUAD,InBio,64965,249.731,714,MRPS9
714,NetSig,LUAD,InBio,23043,249.707,715,TNIK
715,NetSig,LUAD,InBio,2967,249.363,716,GTF2H3
716,NetSig,LUAD,InBio,59345,249.276,717,GNB4
717,NetSig,LUAD,InBio,10735,249.136,718,STAG2
718,NetSig,LUAD,InBio,10487,249.049,719,CAP1
719,NetSig,LUAD,InBio,6164,248.83,720,RPL34
720,NetSig,LUAD,InBio,6198,248.609,721,RPS6KB1
721,NetSig,LUAD,InBio,10621,248.48,722,POLR3F
722,NetSig,LUAD,InBio,701,247.001,723,BUB1B
723,NetSig,LUAD,InBio,25949,246.943,724,SYF2
724,NetSig,LUAD,InBio,7337,246.501,725,UBE3A
725,NetSig,LUAD,InBio,9040,246.449,726,UBE2M
726,NetSig,LUAD,InBio,2113,246.033,727,ETS1
727,NetSig,LUAD,InBio,10289,245.86,728,EIF1B
728,NetSig,LUAD,InBio,9557,245.771,729,CHD1L
729,NetSig,LUAD,InBio,80254,245.685,730,CEP63
730,NetSig,LUAD,InBio,5525,245.609,731,PPP2R5A
731,NetSig,LUAD,InBio,9188,245.491,732,DDX21
732,NetSig,LUAD,InBio,324,244.818,733,APC
733,NetSig,LUAD,InBio,11231,244.723,734,SEC63
734,NetSig,LUAD,InBio,11130,244.663,735,ZWINT
735,NetSig,LUAD,InBio,89941,244.439,736,RHOT2
736,NetSig,LUAD,InBio,7086,243.987,737,TKT
737,NetSig,LUAD,InBio,55037,243.708,738,PTCD3
738,NetSig,LUAD,InBio,8318,243.655,739,CDC45
739,NetSig,LUAD,InBio,93185,243.361,740,IGSF8
740,NetSig,LUAD,InBio,4223,243.317,741,MEOX2
741,NetSig,LUAD,InBio,10541,242.721,742,ANP32B
742,NetSig,LUAD,InBio,10274,242.461,743,STAG1
743,NetSig,LUAD,InBio,2806,241.274,744,GOT2
744,NetSig,LUAD,InBio,2960,240.698,745,GTF2E1
745,NetSig,LUAD,InBio,7508,240.499,746,XPC
746,NetSig,LUAD,InBio,5162,240.197,747,PDHB
747,NetSig,LUAD,InBio,11157,240.011,748,LSM6
748,NetSig,LUAD,InBio,3363,239.966,749,HTR7
749,NetSig,LUAD,InBio,8473,239.797,750,OGT
750,NetSig,LUAD,InBio,79023,239.192,751,NUP37
751,NetSig,LUAD,InBio,64975,239.178,752,MRPL41
752,NetSig,LUAD,InBio,2642,239.043,753,GCGR
753,NetSig,LUAD,InBio,7124,238.908,754,TNF
754,NetSig,LUAD,InBio,6873,238.813,755,TAF2
755,NetSig,LUAD,InBio,2641,238.673,756,GCG
756,NetSig,LUAD,InBio,6881,238.657,757,TAF10
757,NetSig,LUAD,InBio,163786,238.58,758,SASS6
758,NetSig,LUAD,InBio,7324,238.343,759,UBE2E1
759,NetSig,LUAD,InBio,3796,238.19,760,KIF2A
760,NetSig,LUAD,InBio,9706,238.123,761,ULK2
761,NetSig,LUAD,InBio,23309,238.12,762,SIN3B
762,NetSig,LUAD,InBio,5831,237.906,763,PYCR1
763,NetSig,LUAD,InBio,57599,236.84,764,WDR48
764,NetSig,LUAD,InBio,51388,236.712,765,NIP7
765,NetSig,LUAD,InBio,8089,236.575,766,YEATS4
766,NetSig,LUAD,InBio,2735,235.867,767,GLI1
767,NetSig,LUAD,InBio,57521,235.499,768,RPTOR
768,NetSig,LUAD,InBio,6737,235.19,769,TRIM21
769,NetSig,LUAD,InBio,81565,235.167,770,NDEL1
770,NetSig,LUAD,InBio,7323,235.03,771,UBE2D3
771,NetSig,LUAD,InBio,23608,234.709,772,MKRN1
772,NetSig,LUAD,InBio,2997,234.287,773,GYS1
773,NetSig,LUAD,InBio,10146,234.097,774,G3BP1
774,NetSig,LUAD,InBio,3939,233.895,775,LDHA
775,NetSig,LUAD,InBio,5130,233.815,776,PCYT1A
776,NetSig,LUAD,InBio,27127,233.5,777,SMC1B
777,NetSig,LUAD,InBio,10539,233.462,778,GLRX3
778,NetSig,LUAD,InBio,5522,233.407,779,PPP2R2C
779,NetSig,LUAD,InBio,1647,233.208,780,GADD45A
780,NetSig,LUAD,InBio,1948,233.092,781,EFNB2
781,NetSig,LUAD,InBio,386682,232.99,782,KRTAP10-3
782,NetSig,LUAD,InBio,5203,232.925,783,PFDN4
783,NetSig,LUAD,InBio,27175,232.761,784,TUBG2
784,NetSig,LUAD,InBio,9230,232.745,785,RAB11B
785,NetSig,LUAD,InBio,64978,232.41,786,MRPL38
786,NetSig,LUAD,InBio,192670,232.167,787,AGO4
787,NetSig,LUAD,InBio,51649,231.966,788,MRPS23
788,NetSig,LUAD,InBio,7083,231.683,789,TK1
789,NetSig,LUAD,InBio,55929,231.143,790,DMAP1
790,NetSig,LUAD,InBio,132320,230.794,791,SCLT1
791,NetSig,LUAD,InBio,65003,230.772,792,MRPL11
792,NetSig,LUAD,InBio,55651,230.607,793,NHP2
793,NetSig,LUAD,InBio,7156,230.471,794,TOP3A
794,NetSig,LUAD,InBio,22989,230.335,795,MYH15
795,NetSig,LUAD,InBio,7320,230.02,796,UBE2B
796,NetSig,LUAD,InBio,79867,229.989,797,TCTN2
797,NetSig,LUAD,InBio,5686,229.75,798,PSMA5
798,NetSig,LUAD,InBio,310,229.743,799,ANXA7
799,NetSig,LUAD,InBio,11116,229.672,800,FGFR1OP
800,NetSig,LUAD,InBio,11052,229.128,801,CPSF6
801,NetSig,LUAD,InBio,26576,229.083,802,SRPK3
802,NetSig,LUAD,InBio,27023,229.081,803,FOXB1
803,NetSig,LUAD,InBio,83933,229.044,804,HDAC10
804,NetSig,LUAD,InBio,51042,229.039,805,ZNF593
805,NetSig,LUAD,InBio,7706,228.689,806,TRIM25
806,NetSig,LUAD,InBio,27183,228.59,807,VPS4A
807,NetSig,LUAD,InBio,3362,228.444,808,HTR6
808,NetSig,LUAD,InBio,5683,228.303,809,PSMA2
809,NetSig,LUAD,InBio,57381,228.283,810,RHOJ
810,NetSig,LUAD,InBio,23398,228.054,811,PPWD1
811,NetSig,LUAD,InBio,51377,228.043,812,UCHL5
812,NetSig,LUAD,InBio,3654,227.893,813,IRAK1
813,NetSig,LUAD,InBio,49856,227.844,814,WRAP73
814,NetSig,LUAD,InBio,6173,227.326,815,RPL36A
815,NetSig,LUAD,InBio,9519,227.195,816,TBPL1
816,NetSig,LUAD,InBio,26058,227.009,817,GIGYF2
817,NetSig,LUAD,InBio,2784,226.895,818,GNB3
818,NetSig,LUAD,InBio,9515,226.669,819,STXBP5L
819,NetSig,LUAD,InBio,4478,226.645,820,MSN
820,NetSig,LUAD,InBio,5313,226.33,821,PKLR
821,NetSig,LUAD,InBio,29997,226.282,822,GLTSCR2
822,NetSig,LUAD,InBio,8021,226.272,823,NUP214
823,NetSig,LUAD,InBio,7266,225.757,824,DNAJC7
824,NetSig,LUAD,InBio,51191,225.614,825,HERC5
825,NetSig,LUAD,InBio,4735,225.579,826,SEPT2
826,NetSig,LUAD,InBio,7048,225.456,827,TGFBR2
827,NetSig,LUAD,InBio,84126,225.432,828,ATRIP
828,NetSig,LUAD,InBio,80776,225.166,829,B9D2
829,NetSig,LUAD,InBio,23421,224.944,830,ITGB3BP
830,NetSig,LUAD,InBio,23381,224.9,831,SMG5
831,NetSig,LUAD,InBio,8312,224.748,832,AXIN1
832,NetSig,LUAD,InBio,84779,224.748,833,NAA11
833,NetSig,LUAD,InBio,1105,224.715,834,CHD1
834,NetSig,LUAD,InBio,54971,224.49,835,BANP
835,NetSig,LUAD,InBio,7353,224.406,836,UFD1L
836,NetSig,LUAD,InBio,6917,224.377,837,TCEA1
837,NetSig,LUAD,InBio,80314,224.214,838,EPC1
838,NetSig,LUAD,InBio,5032,224.001,839,P2RY11
839,NetSig,LUAD,InBio,5584,223.848,840,PRKCI
840,NetSig,LUAD,InBio,8317,223.694,841,CDC7
841,NetSig,LUAD,InBio,387332,223.687,842,TBPL2
842,NetSig,LUAD,InBio,1739,223.546,843,DLG1
843,NetSig,LUAD,InBio,84292,223.358,844,WDR83
844,NetSig,LUAD,InBio,79065,223.22,845,ATG9A
845,NetSig,LUAD,InBio,2776,223.166,846,GNAQ
846,NetSig,LUAD,InBio,5198,223.109,847,PFAS
847,NetSig,LUAD,InBio,5534,222.886,848,PPP3R1
848,NetSig,LUAD,InBio,80176,222.881,849,SPSB1
849,NetSig,LUAD,InBio,22947,222.681,850,DUX4
850,NetSig,LUAD,InBio,27101,222.603,851,CACYBP
851,NetSig,LUAD,InBio,80273,222.511,852,GRPEL1
852,NetSig,LUAD,InBio,9887,222.381,853,SMG7
853,NetSig,LUAD,InBio,9869,222.212,854,SETDB1
854,NetSig,LUAD,InBio,594857,222.122,855,NPS
855,NetSig,LUAD,InBio,115106,222.096,856,HAUS1
856,NetSig,LUAD,InBio,2869,222.072,857,GRK5
857,NetSig,LUAD,InBio,51592,221.743,858,TRIM33
858,NetSig,LUAD,InBio,4857,221.641,859,NOVA1
859,NetSig,LUAD,InBio,796,221.57,860,CALCA
860,NetSig,LUAD,InBio,3093,221.465,861,UBE2K
861,NetSig,LUAD,InBio,57180,221.439,862,ACTR3B
862,NetSig,LUAD,InBio,23047,221.1,863,PDS5B
863,NetSig,LUAD,InBio,8848,220.949,864,TSC22D1
864,NetSig,LUAD,InBio,2697,220.85,865,GJA1
865,NetSig,LUAD,InBio,64969,220.737,866,MRPS5
866,NetSig,LUAD,InBio,8533,220.674,867,COPS3
867,NetSig,LUAD,InBio,904,220.575,868,CCNT1
868,NetSig,LUAD,InBio,39,220.039,869,ACAT2
869,NetSig,LUAD,InBio,5357,219.783,870,PLS1
870,NetSig,LUAD,InBio,4858,219.723,871,NOVA2
871,NetSig,LUAD,InBio,1964,219.544,872,EIF1AX
872,NetSig,LUAD,InBio,4200,219.539,873,ME2
873,NetSig,LUAD,InBio,51588,219.474,874,PIAS4
874,NetSig,LUAD,InBio,50865,218.921,875,HEBP1
875,NetSig,LUAD,InBio,192669,218.893,876,AGO3
876,NetSig,LUAD,InBio,55644,218.892,877,OSGEP
877,NetSig,LUAD,InBio,3006,218.829,878,HIST1H1C
878,NetSig,LUAD,InBio,56681,218.749,879,SAR1A
879,NetSig,LUAD,InBio,4091,218.684,880,SMAD6
880,NetSig,LUAD,InBio,2664,218.533,881,GDI1
881,NetSig,LUAD,InBio,5395,218.263,882,PMS2
882,NetSig,LUAD,InBio,55324,218.261,883,ABCF3
883,NetSig,LUAD,InBio,23165,217.594,884,NUP205
884,NetSig,LUAD,InBio,7965,217.565,885,AIMP2
885,NetSig,LUAD,InBio,467,217.445,886,ATF3
886,NetSig,LUAD,InBio,7818,216.968,887,DAP3
887,NetSig,LUAD,InBio,9589,216.886,888,WTAP
888,NetSig,LUAD,InBio,158880,216.654,889,USP51
889,NetSig,LUAD,InBio,23,216.561,890,ABCF1
890,NetSig,LUAD,InBio,9156,216.293,891,EXO1
891,NetSig,LUAD,InBio,527,215.897,892,ATP6V0C
892,NetSig,LUAD,InBio,435,215.889,893,ASL
893,NetSig,LUAD,InBio,11186,215.85,894,RASSF1
894,NetSig,LUAD,InBio,22924,215.825,895,MAPRE3
895,NetSig,LUAD,InBio,3881,215.781,896,KRT31
896,NetSig,LUAD,InBio,10554,215.768,897,AGPAT1
897,NetSig,LUAD,InBio,51026,215.393,898,GOLT1B
898,NetSig,LUAD,InBio,8675,215.198,899,STX16
899,NetSig,LUAD,InBio,10477,215.177,900,UBE2E3
900,NetSig,LUAD,InBio,54903,214.949,901,MKS1
901,NetSig,LUAD,InBio,54596,214.893,902,L1TD1
902,NetSig,LUAD,InBio,6804,214.86,903,STX1A
903,NetSig,LUAD,InBio,9468,214.729,904,PCYT1B
904,NetSig,LUAD,InBio,9114,214.579,905,ATP6V0D1
905,NetSig,LUAD,InBio,2286,214.502,906,FKBP2
906,NetSig,LUAD,InBio,7073,214.273,907,TIAL1
907,NetSig,LUAD,InBio,1975,214.169,908,EIF4B
